type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,09007542100,05/2020,0,2.5,2,NA
Census Tract,09007542100,06/2020,0,2,2.333,NA
Census Tract,09007542100,07/2020,0,3.5,4.333,NA
Census Tract,09007542100,08/2020,0,1.5,2,NA
Census Tract,09007542100,09/2020,0,3,1.333,NA
Census Tract,09007542100,10/2020,0,1,2.667,NA
Census Tract,09007542100,11/2020,0,0.5,1,NA
Census Tract,09007542100,12/2020,0,1.5,0.333,NA
Census Tract,09007542100,01/2021,0,0.5,2,NA
Census Tract,09007542100,02/2021,0,4.5,1,NA
Census Tract,09007542100,03/2021,0,1.5,0.667,NA
Census Tract,09007542100,04/2021,3,1.5,2.667,NA
Census Tract,09007542100,05/2021,0,2.5,2,NA
Census Tract,09007542100,06/2021,1,2,2.333,NA
Census Tract,09007542100,07/2021,0,3.5,4.333,NA
Census Tract,09007542100,08/2021,0,1.5,2,NA
Census Tract,09007542100,09/2021,0,3,1.333,NA
Census Tract,09007542100,10/2021,0,1,2.667,NA
Census Tract,09007542100,11/2021,0,0.5,1,NA
Census Tract,09007542100,12/2021,2,1.5,0.333,NA
Census Tract,09007542100,01/2022,4,0.5,2,NA
Census Tract,09007542100,02/2022,1,4.5,1,NA
Census Tract,09007542100,03/2022,2,1.5,0.667,NA
Census Tract,09007542100,04/2022,1,1.5,2.667,NA
Census Tract,09007542100,05/2022,2,2.5,2,NA
Census Tract,09007542100,06/2022,3,2,2.333,NA
Census Tract,09007542100,07/2022,4,3.5,4.333,NA
Census Tract,09007542100,08/2022,7,1.5,2,NA
Census Tract,09007542100,09/2022,2,3,1.333,NA
Census Tract,09007542100,10/2022,2,1,2.667,NA
Census Tract,09007542100,11/2022,1,0.5,1,NA
Census Tract,09007542100,12/2022,2,1.5,0.333,NA
Census Tract,09007542100,01/2023,0,0.5,2,NA
Census Tract,09007542100,02/2023,6,4.5,1,NA
Census Tract,09007542100,03/2023,3,1.5,0.667,NA
Census Tract,09007542100,04/2023,2,1.5,2.667,NA
Census Tract,09007542100,05/2023,4,2.5,2,NA
Census Tract,09007542100,06/2023,2,2,2.333,NA
Census Tract,09007542100,07/2023,4,3.5,4.333,NA
Census Tract,09007542100,08/2023,2,1.5,2,NA
Census Tract,09007542100,09/2023,3,3,1.333,NA
Census Tract,09007542100,10/2023,1,1,2.667,NA
Census Tract,09007542100,11/2023,0,0.5,1,NA
Census Tract,09007542100,12/2023,2,1.5,0.333,NA
Census Tract,09007542100,01/2024,1,0.5,2,NA
Census Tract,09007542100,02/2024,3,4.5,1,NA
Census Tract,09007542100,03/2024,0,1.5,0.667,NA
Census Tract,09007542100,04/2024,1,1.5,2.667,NA
Census Tract,09007542100,05/2024,1,2.5,2,NA
Census Tract,09007542100,06/2024,2,2,2.333,NA
Census Tract,09007542100,07/2024,3,3.5,4.333,NA
Census Tract,09007542100,08/2024,1,1.5,2,NA
Census Tract,09007542100,09/2024,3,3,1.333,NA
Census Tract,09007542100,10/2024,1,1,2.667,NA
Census Tract,09007542100,11/2024,1,0.5,1,NA
Census Tract,09007542100,12/2024,1,1.5,0.333,NA
Census Tract,09007542100,01/2025,2,0.5,2,NA
Census Tract,09007542100,02/2025,1,4.5,1,NA
Census Tract,09007542100,03/2025,0,1.5,0.667,NA
Census Tract,09007542100,04/2025,2,1.5,2.667,NA
Census Tract,09007542100,05/2025,1,2.5,2,NA
Census Tract,09007542100,06/2025,2,2,2.333,NA
Census Tract,09007542100,07/2025,2,3.5,4.333,NA
Census Tract,09007542100,08/2025,3,1.5,2,NA
Census Tract,09007542100,09/2025,1,3,1.333,NA
Census Tract,09007542100,10/2025,5,1,2.667,NA
Census Tract,09007542100,11/2025,4,0.5,1,NA
Census Tract,09007542100,12/2025,0,1.5,0.333,NA
Census Tract,09007542100,01/2026,2,0.5,,NA
Census Tract,09007542100,02/2026,1,4.5,,NA
Census Tract,09007542100,03/2026,3,1.5,,NA
Census Tract,09007542100,04/2026,2,1.5,,NA
Census Tract,09007542100,05/2026,0,2.5,,NA
Census Tract,09007542100,06/2026,0,1.5,,13/06/2026
Census Tract,09007542200,01/2020,0,0,0,NA
Census Tract,09007542200,02/2020,0,0,0,NA
Census Tract,09007542200,03/2020,0,0,0,NA
Census Tract,09007542200,04/2020,0,0,0,NA
Census Tract,09007542200,05/2020,0,0,0.333,NA
Census Tract,09007542200,06/2020,0,0,0.333,NA
Census Tract,09007542200,07/2020,0,0.5,0,NA
Census Tract,09007542200,08/2020,0,0,0,NA
Census Tract,09007542200,09/2020,0,0,0.667,NA
Census Tract,09007542200,10/2020,0,0,0,NA
Census Tract,09007542200,11/2020,0,0,0,NA
Census Tract,09007542200,12/2020,0,0,0,NA
Census Tract,09007542200,01/2021,0,0,0,NA
Census Tract,09007542200,02/2021,0,0,0,NA
Census Tract,09007542200,03/2021,0,0,0,NA
Census Tract,09007542200,04/2021,0,0,0,NA
Census Tract,09007542200,05/2021,0,0,0.333,NA
Census Tract,09007542200,06/2021,0,0,0.333,NA
Census Tract,09007542200,07/2021,1,0.5,0,NA
Census Tract,09007542200,08/2021,0,0,0,NA
Census Tract,09007542200,09/2021,0,0,0.667,NA
Census Tract,09007542200,10/2021,0,0,0,NA
Census Tract,09007542200,11/2021,0,0,0,NA
Census Tract,09007542200,12/2021,0,0,0,NA
Census Tract,09007542200,01/2022,0,0,0,NA
Census Tract,09007542200,02/2022,0,0,0,NA
Census Tract,09007542200,03/2022,0,0,0,NA
Census Tract,09007542200,04/2022,0,0,0,NA
Census Tract,09007542200,05/2022,0,0,0.333,NA
Census Tract,09007542200,06/2022,0,0,0.333,NA
Census Tract,09007542200,07/2022,0,0.5,0,NA
Census Tract,09007542200,08/2022,1,0,0,NA
Census Tract,09007542200,09/2022,0,0,0.667,NA
Census Tract,09007542200,10/2022,0,0,0,NA
Census Tract,09007542200,11/2022,0,0,0,NA
Census Tract,09007542200,12/2022,0,0,0,NA
Census Tract,09007542200,01/2023,0,0,0,NA
Census Tract,09007542200,02/2023,0,0,0,NA
Census Tract,09007542200,03/2023,0,0,0,NA
Census Tract,09007542200,04/2023,0,0,0,NA
Census Tract,09007542200,05/2023,0,0,0.333,NA
Census Tract,09007542200,06/2023,0,0,0.333,NA
Census Tract,09007542200,07/2023,0,0.5,0,NA
Census Tract,09007542200,08/2023,0,0,0,NA
Census Tract,09007542200,09/2023,0,0,0.667,NA
Census Tract,09007542200,10/2023,0,0,0,NA
Census Tract,09007542200,11/2023,0,0,0,NA
Census Tract,09007542200,12/2023,0,0,0,NA
Census Tract,09007542200,01/2024,0,0,0,NA
Census Tract,09007542200,02/2024,0,0,0,NA
Census Tract,09007542200,03/2024,0,0,0,NA
Census Tract,09007542200,04/2024,0,0,0,NA
Census Tract,09007542200,05/2024,0,0,0.333,NA
Census Tract,09007542200,06/2024,0,0,0.333,NA
Census Tract,09007542200,07/2024,1,0.5,0,NA
Census Tract,09007542200,08/2024,0,0,0,NA
Census Tract,09007542200,09/2024,0,0,0.667,NA
Census Tract,09007542200,10/2024,0,0,0,NA
Census Tract,09007542200,11/2024,0,0,0,NA
Census Tract,09007542200,12/2024,0,0,0,NA
Census Tract,09007542200,01/2025,0,0,0,NA
Census Tract,09007542200,02/2025,0,0,0,NA
Census Tract,09007542200,03/2025,0,0,0,NA
Census Tract,09007542200,04/2025,0,0,0,NA
Census Tract,09007542200,05/2025,0,0,0.333,NA
Census Tract,09007542200,06/2025,0,0,0.333,NA
Census Tract,09007542200,07/2025,0,0.5,0,NA
Census Tract,09007542200,08/2025,0,0,0,NA
Census Tract,09007542200,09/2025,0,0,0.667,NA
Census Tract,09007542200,10/2025,0,0,0,NA
Census Tract,09007542200,11/2025,0,0,0,NA
Census Tract,09007542200,12/2025,0,0,0,NA
Census Tract,09007542200,01/2026,0,0,,NA
Census Tract,09007542200,02/2026,0,0,,NA
Census Tract,09007542200,03/2026,0,0,,NA
Census Tract,09007542200,04/2026,0,0,,NA
Census Tract,09007542200,05/2026,0,0,,NA
Census Tract,09007542200,06/2026,0,0,,13/06/2026
Census Tract,09007550100,01/2020,1,1.5,1,NA
Census Tract,09007550100,02/2020,1,0,2,NA
Census Tract,09007550100,03/2020,0,1,2,NA
Census Tract,09007550100,04/2020,0,0.5,1,NA
Census Tract,09007550100,05/2020,0,1,1,NA
Census Tract,09007550100,06/2020,0,1,0.333,NA
Census Tract,09007550100,07/2020,0,0.5,0.667,NA
Census Tract,09007550100,08/2020,0,1,0.667,NA
Census Tract,09007550100,09/2020,0,0.5,1,NA
Census Tract,09007550100,10/2020,1,0.5,2,NA
Census Tract,09007550100,11/2020,0,0,0.333,NA
Census Tract,09007550100,12/2020,0,1.5,0.333,NA
Census Tract,09007550100,01/2021,0,1.5,1,NA
Census Tract,09007550100,02/2021,0,0,2,NA
Census Tract,09007550100,03/2021,1,1,2,NA
Census Tract,09007550100,04/2021,0,0.5,1,NA
Census Tract,09007550100,05/2021,0,1,1,NA
Census Tract,09007550100,06/2021,0,1,0.333,NA
Census Tract,09007550100,07/2021,0,0.5,0.667,NA
Census Tract,09007550100,08/2021,0,1,0.667,NA
Census Tract,09007550100,09/2021,0,0.5,1,NA
Census Tract,09007550100,10/2021,0,0.5,2,NA
Census Tract,09007550100,11/2021,2,0,0.333,NA
Census Tract,09007550100,12/2021,1,1.5,0.333,NA
Census Tract,09007550100,01/2022,0,1.5,1,NA
Census Tract,09007550100,02/2022,1,0,2,NA
Census Tract,09007550100,03/2022,1,1,2,NA
Census Tract,09007550100,04/2022,0,0.5,1,NA
Census Tract,09007550100,05/2022,0,1,1,NA
Census Tract,09007550100,06/2022,1,1,0.333,NA
Census Tract,09007550100,07/2022,0,0.5,0.667,NA
Census Tract,09007550100,08/2022,0,1,0.667,NA
Census Tract,09007550100,09/2022,0,0.5,1,NA
Census Tract,09007550100,10/2022,0,0.5,2,NA
Census Tract,09007550100,11/2022,1,0,0.333,NA
Census Tract,09007550100,12/2022,0,1.5,0.333,NA
Census Tract,09007550100,01/2023,3,1.5,1,NA
Census Tract,09007550100,02/2023,0,0,2,NA
Census Tract,09007550100,03/2023,0,1,2,NA
Census Tract,09007550100,04/2023,0,0.5,1,NA
Census Tract,09007550100,05/2023,1,1,1,NA
Census Tract,09007550100,06/2023,1,1,0.333,NA
Census Tract,09007550100,07/2023,0,0.5,0.667,NA
Census Tract,09007550100,08/2023,2,1,0.667,NA
Census Tract,09007550100,09/2023,0,0.5,1,NA
Census Tract,09007550100,10/2023,0,0.5,2,NA
Census Tract,09007550100,11/2023,0,0,0.333,NA
Census Tract,09007550100,12/2023,0,1.5,0.333,NA
Census Tract,09007550100,01/2024,0,1.5,1,NA
Census Tract,09007550100,02/2024,1,0,2,NA
Census Tract,09007550100,03/2024,2,1,2,NA
Census Tract,09007550100,04/2024,1,0.5,1,NA
Census Tract,09007550100,05/2024,1,1,1,NA
Census Tract,09007550100,06/2024,1,1,0.333,NA
Census Tract,09007550100,07/2024,1,0.5,0.667,NA
Census Tract,09007550100,08/2024,0,1,0.667,NA
Census Tract,09007550100,09/2024,2,0.5,1,NA
Census Tract,09007550100,10/2024,1,0.5,2,NA
Census Tract,09007550100,11/2024,0,0,0.333,NA
Census Tract,09007550100,12/2024,3,1.5,0.333,NA
Census Tract,09007550100,01/2025,2,1.5,1,NA
Census Tract,09007550100,02/2025,0,0,2,NA
Census Tract,09007550100,03/2025,0,1,2,NA
Census Tract,09007550100,04/2025,1,0.5,1,NA
Census Tract,09007550100,05/2025,2,1,1,NA
Census Tract,09007550100,06/2025,0,1,0.333,NA
Census Tract,09007550100,07/2025,0,0.5,0.667,NA
Census Tract,09007550100,08/2025,1,1,0.667,NA
Census Tract,09007550100,09/2025,1,0.5,1,NA
Census Tract,09007550100,10/2025,6,0.5,2,NA
Census Tract,09007550100,11/2025,0,0,0.333,NA
Census Tract,09007550100,12/2025,1,1.5,0.333,NA
Census Tract,09007550100,01/2026,0,1.5,,NA
Census Tract,09007550100,02/2026,0,0,,NA
Census Tract,09007550100,03/2026,2,1,,NA
Census Tract,09007550100,04/2026,4,0.5,,NA
Census Tract,09007550100,05/2026,1,1,,NA
Census Tract,09007550100,06/2026,3,1,,13/06/2026
Census Tract,09007550201,01/2020,0,0,0.667,NA
Census Tract,09007550201,02/2020,1,1.5,0,NA
Census Tract,09007550201,03/2020,0,0.5,0.333,NA
Census Tract,09007550201,04/2020,0,0,0.333,NA
Census Tract,09007550201,05/2020,0,1,0,NA
Census Tract,09007550201,06/2020,0,0,1,NA
Census Tract,09007550201,07/2020,0,0.5,0.333,NA
Census Tract,09007550201,08/2020,0,0.5,1.333,NA
Census Tract,09007550201,09/2020,0,1,0.333,NA
Census Tract,09007550201,10/2020,0,0,0.667,NA
Census Tract,09007550201,11/2020,0,0.5,0.667,NA
Census Tract,09007550201,12/2020,0,0.5,0.333,NA
Census Tract,09007550201,01/2021,0,0,0.667,NA
Census Tract,09007550201,02/2021,1,1.5,0,NA
Census Tract,09007550201,03/2021,0,0.5,0.333,NA
Census Tract,09007550201,04/2021,0,0,0.333,NA
Census Tract,09007550201,05/2021,0,1,0,NA
Census Tract,09007550201,06/2021,0,0,1,NA
Census Tract,09007550201,07/2021,0,0.5,0.333,NA
Census Tract,09007550201,08/2021,0,0.5,1.333,NA
Census Tract,09007550201,09/2021,2,1,0.333,NA
Census Tract,09007550201,10/2021,0,0,0.667,NA
Census Tract,09007550201,11/2021,0,0.5,0.667,NA
Census Tract,09007550201,12/2021,0,0.5,0.333,NA
Census Tract,09007550201,01/2022,0,0,0.667,NA
Census Tract,09007550201,02/2022,2,1.5,0,NA
Census Tract,09007550201,03/2022,3,0.5,0.333,NA
Census Tract,09007550201,04/2022,0,0,0.333,NA
Census Tract,09007550201,05/2022,2,1,0,NA
Census Tract,09007550201,06/2022,0,0,1,NA
Census Tract,09007550201,07/2022,1,0.5,0.333,NA
Census Tract,09007550201,08/2022,0,0.5,1.333,NA
Census Tract,09007550201,09/2022,0,1,0.333,NA
Census Tract,09007550201,10/2022,0,0,0.667,NA
Census Tract,09007550201,11/2022,0,0.5,0.667,NA
Census Tract,09007550201,12/2022,0,0.5,0.333,NA
Census Tract,09007550201,01/2023,0,0,0.667,NA
Census Tract,09007550201,02/2023,0,1.5,0,NA
Census Tract,09007550201,03/2023,1,0.5,0.333,NA
Census Tract,09007550201,04/2023,0,0,0.333,NA
Census Tract,09007550201,05/2023,1,1,0,NA
Census Tract,09007550201,06/2023,0,0,1,NA
Census Tract,09007550201,07/2023,1,0.5,0.333,NA
Census Tract,09007550201,08/2023,0,0.5,1.333,NA
Census Tract,09007550201,09/2023,0,1,0.333,NA
Census Tract,09007550201,10/2023,0,0,0.667,NA
Census Tract,09007550201,11/2023,0,0.5,0.667,NA
Census Tract,09007550201,12/2023,0,0.5,0.333,NA
Census Tract,09007550201,01/2024,0,0,0.667,NA
Census Tract,09007550201,02/2024,2,1.5,0,NA
Census Tract,09007550201,03/2024,0,0.5,0.333,NA
Census Tract,09007550201,04/2024,0,0,0.333,NA
Census Tract,09007550201,05/2024,1,1,0,NA
Census Tract,09007550201,06/2024,0,0,1,NA
Census Tract,09007550201,07/2024,0,0.5,0.333,NA
Census Tract,09007550201,08/2024,1,0.5,1.333,NA
Census Tract,09007550201,09/2024,1,1,0.333,NA
Census Tract,09007550201,10/2024,0,0,0.667,NA
Census Tract,09007550201,11/2024,1,0.5,0.667,NA
Census Tract,09007550201,12/2024,1,0.5,0.333,NA
Census Tract,09007550201,01/2025,0,0,0.667,NA
Census Tract,09007550201,02/2025,0,1.5,0,NA
Census Tract,09007550201,03/2025,1,0.5,0.333,NA
Census Tract,09007550201,04/2025,0,0,0.333,NA
Census Tract,09007550201,05/2025,0,1,0,NA
Census Tract,09007550201,06/2025,1,0,1,NA
Census Tract,09007550201,07/2025,0,0.5,0.333,NA
Census Tract,09007550201,08/2025,1,0.5,1.333,NA
Census Tract,09007550201,09/2025,0,1,0.333,NA
Census Tract,09007550201,10/2025,0,0,0.667,NA
Census Tract,09007550201,11/2025,2,0.5,0.667,NA
Census Tract,09007550201,12/2025,0,0.5,0.333,NA
Census Tract,09007550201,01/2026,0,0,,NA
Census Tract,09007550201,02/2026,0,1.5,,NA
Census Tract,09007550201,03/2026,0,0.5,,NA
Census Tract,09007550201,04/2026,0,0,,NA
Census Tract,09007550201,05/2026,1,1,,NA
Census Tract,09007550201,06/2026,0,0,,13/06/2026
Census Tract,09007550202,01/2020,2,0.5,0.333,NA
Census Tract,09007550202,02/2020,2,0.5,0.333,NA
Census Tract,09007550202,03/2020,0,0.5,0,NA
Census Tract,09007550202,04/2020,0,1.5,0.667,NA
Census Tract,09007550202,05/2020,0,1,0.667,NA
Census Tract,09007550202,06/2020,0,0.5,0,NA
Census Tract,09007550202,07/2020,0,0,0.667,NA
Census Tract,09007550202,08/2020,0,0.5,0.333,NA
Census Tract,09007550202,09/2020,0,0,0.333,NA
Census Tract,09007550202,10/2020,0,0,0.667,NA
Census Tract,09007550202,11/2020,0,0,0.667,NA
Census Tract,09007550202,12/2020,0,0.5,0,NA
Census Tract,09007550202,01/2021,0,0.5,0.333,NA
Census Tract,09007550202,02/2021,0,0.5,0.333,NA
Census Tract,09007550202,03/2021,1,0.5,0,NA
Census Tract,09007550202,04/2021,0,1.5,0.667,NA
Census Tract,09007550202,05/2021,0,1,0.667,NA
Census Tract,09007550202,06/2021,0,0.5,0,NA
Census Tract,09007550202,07/2021,0,0,0.667,NA
Census Tract,09007550202,08/2021,0,0.5,0.333,NA
Census Tract,09007550202,09/2021,0,0,0.333,NA
Census Tract,09007550202,10/2021,0,0,0.667,NA
Census Tract,09007550202,11/2021,0,0,0.667,NA
Census Tract,09007550202,12/2021,0,0.5,0,NA
Census Tract,09007550202,01/2022,0,0.5,0.333,NA
Census Tract,09007550202,02/2022,1,0.5,0.333,NA
Census Tract,09007550202,03/2022,0,0.5,0,NA
Census Tract,09007550202,04/2022,1,1.5,0.667,NA
Census Tract,09007550202,05/2022,1,1,0.667,NA
Census Tract,09007550202,06/2022,1,0.5,0,NA
Census Tract,09007550202,07/2022,1,0,0.667,NA
Census Tract,09007550202,08/2022,2,0.5,0.333,NA
Census Tract,09007550202,09/2022,0,0,0.333,NA
Census Tract,09007550202,10/2022,1,0,0.667,NA
Census Tract,09007550202,11/2022,1,0,0.667,NA
Census Tract,09007550202,12/2022,0,0.5,0,NA
Census Tract,09007550202,01/2023,0,0.5,0.333,NA
Census Tract,09007550202,02/2023,1,0.5,0.333,NA
Census Tract,09007550202,03/2023,1,0.5,0,NA
Census Tract,09007550202,04/2023,1,1.5,0.667,NA
Census Tract,09007550202,05/2023,1,1,0.667,NA
Census Tract,09007550202,06/2023,2,0.5,0,NA
Census Tract,09007550202,07/2023,1,0,0.667,NA
Census Tract,09007550202,08/2023,0,0.5,0.333,NA
Census Tract,09007550202,09/2023,0,0,0.333,NA
Census Tract,09007550202,10/2023,0,0,0.667,NA
Census Tract,09007550202,11/2023,0,0,0.667,NA
Census Tract,09007550202,12/2023,0,0.5,0,NA
Census Tract,09007550202,01/2024,1,0.5,0.333,NA
Census Tract,09007550202,02/2024,0,0.5,0.333,NA
Census Tract,09007550202,03/2024,0,0.5,0,NA
Census Tract,09007550202,04/2024,2,1.5,0.667,NA
Census Tract,09007550202,05/2024,1,1,0.667,NA
Census Tract,09007550202,06/2024,0,0.5,0,NA
Census Tract,09007550202,07/2024,0,0,0.667,NA
Census Tract,09007550202,08/2024,1,0.5,0.333,NA
Census Tract,09007550202,09/2024,0,0,0.333,NA
Census Tract,09007550202,10/2024,0,0,0.667,NA
Census Tract,09007550202,11/2024,0,0,0.667,NA
Census Tract,09007550202,12/2024,1,0.5,0,NA
Census Tract,09007550202,01/2025,2,0.5,0.333,NA
Census Tract,09007550202,02/2025,1,0.5,0.333,NA
Census Tract,09007550202,03/2025,0,0.5,0,NA
Census Tract,09007550202,04/2025,1,1.5,0.667,NA
Census Tract,09007550202,05/2025,0,1,0.667,NA
Census Tract,09007550202,06/2025,1,0.5,0,NA
Census Tract,09007550202,07/2025,0,0,0.667,NA
Census Tract,09007550202,08/2025,0,0.5,0.333,NA
Census Tract,09007550202,09/2025,0,0,0.333,NA
Census Tract,09007550202,10/2025,0,0,0.667,NA
Census Tract,09007550202,11/2025,0,0,0.667,NA
Census Tract,09007550202,12/2025,0,0.5,0,NA
Census Tract,09007550202,01/2026,0,0.5,,NA
Census Tract,09007550202,02/2026,0,0.5,,NA
Census Tract,09007550202,03/2026,0,0.5,,NA
Census Tract,09007550202,04/2026,0,1.5,,NA
Census Tract,09007550202,05/2026,0,1,,NA
Census Tract,09007550202,06/2026,0,0,,13/06/2026
Census Tract,09007560100,01/2020,1,0.5,1.667,NA
Census Tract,09007560100,02/2020,2,1,0,NA
Census Tract,09007560100,03/2020,2,0.5,0.667,NA
Census Tract,09007560100,04/2020,0,0.5,0.333,NA
Census Tract,09007560100,05/2020,0,0,0,NA
Census Tract,09007560100,06/2020,0,1.5,0.333,NA
Census Tract,09007560100,07/2020,0,0,0.333,NA
Census Tract,09007560100,08/2020,0,0.5,0.667,NA
Census Tract,09007560100,09/2020,0,1,1.667,NA
Census Tract,09007560100,10/2020,0,1,1,NA
Census Tract,09007560100,11/2020,0,1,1,NA
Census Tract,09007560100,12/2020,1,1.5,0.333,NA
Census Tract,09007560100,01/2021,0,0.5,1.667,NA
Census Tract,09007560100,02/2021,1,1,0,NA
Census Tract,09007560100,03/2021,2,0.5,0.667,NA
Census Tract,09007560100,04/2021,0,0.5,0.333,NA
Census Tract,09007560100,05/2021,1,0,0,NA
Census Tract,09007560100,06/2021,2,1.5,0.333,NA
Census Tract,09007560100,07/2021,0,0,0.333,NA
Census Tract,09007560100,08/2021,0,0.5,0.667,NA
Census Tract,09007560100,09/2021,0,1,1.667,NA
Census Tract,09007560100,10/2021,0,1,1,NA
Census Tract,09007560100,11/2021,0,1,1,NA
Census Tract,09007560100,12/2021,0,1.5,0.333,NA
Census Tract,09007560100,01/2022,0,0.5,1.667,NA
Census Tract,09007560100,02/2022,1,1,0,NA
Census Tract,09007560100,03/2022,2,0.5,0.667,NA
Census Tract,09007560100,04/2022,0,0.5,0.333,NA
Census Tract,09007560100,05/2022,0,0,0,NA
Census Tract,09007560100,06/2022,1,1.5,0.333,NA
Census Tract,09007560100,07/2022,2,0,0.333,NA
Census Tract,09007560100,08/2022,1,0.5,0.667,NA
Census Tract,09007560100,09/2022,1,1,1.667,NA
Census Tract,09007560100,10/2022,3,1,1,NA
Census Tract,09007560100,11/2022,0,1,1,NA
Census Tract,09007560100,12/2022,1,1.5,0.333,NA
Census Tract,09007560100,01/2023,0,0.5,1.667,NA
Census Tract,09007560100,02/2023,3,1,0,NA
Census Tract,09007560100,03/2023,1,0.5,0.667,NA
Census Tract,09007560100,04/2023,0,0.5,0.333,NA
Census Tract,09007560100,05/2023,0,0,0,NA
Census Tract,09007560100,06/2023,3,1.5,0.333,NA
Census Tract,09007560100,07/2023,0,0,0.333,NA
Census Tract,09007560100,08/2023,1,0.5,0.667,NA
Census Tract,09007560100,09/2023,0,1,1.667,NA
Census Tract,09007560100,10/2023,1,1,1,NA
Census Tract,09007560100,11/2023,0,1,1,NA
Census Tract,09007560100,12/2023,1,1.5,0.333,NA
Census Tract,09007560100,01/2024,1,0.5,1.667,NA
Census Tract,09007560100,02/2024,0,1,0,NA
Census Tract,09007560100,03/2024,0,0.5,0.667,NA
Census Tract,09007560100,04/2024,2,0.5,0.333,NA
Census Tract,09007560100,05/2024,0,0,0,NA
Census Tract,09007560100,06/2024,0,1.5,0.333,NA
Census Tract,09007560100,07/2024,0,0,0.333,NA
Census Tract,09007560100,08/2024,1,0.5,0.667,NA
Census Tract,09007560100,09/2024,2,1,1.667,NA
Census Tract,09007560100,10/2024,1,1,1,NA
Census Tract,09007560100,11/2024,2,1,1,NA
Census Tract,09007560100,12/2024,0,1.5,0.333,NA
Census Tract,09007560100,01/2025,1,0.5,1.667,NA
Census Tract,09007560100,02/2025,1,1,0,NA
Census Tract,09007560100,03/2025,3,0.5,0.667,NA
Census Tract,09007560100,04/2025,0,0.5,0.333,NA
Census Tract,09007560100,05/2025,1,0,0,NA
Census Tract,09007560100,06/2025,0,1.5,0.333,NA
Census Tract,09007560100,07/2025,1,0,0.333,NA
Census Tract,09007560100,08/2025,1,0.5,0.667,NA
Census Tract,09007560100,09/2025,1,1,1.667,NA
Census Tract,09007560100,10/2025,0,1,1,NA
Census Tract,09007560100,11/2025,1,1,1,NA
Census Tract,09007560100,12/2025,0,1.5,0.333,NA
Census Tract,09007560100,01/2026,0,0.5,,NA
Census Tract,09007560100,02/2026,0,1,,NA
Census Tract,09007560100,03/2026,2,0.5,,NA
Census Tract,09007560100,04/2026,0,0.5,,NA
Census Tract,09007560100,05/2026,1,0,,NA
Census Tract,09007560100,06/2026,0,0,,13/06/2026
Census Tract,09007560200,01/2020,1,2,1,NA
Census Tract,09007560200,02/2020,0,1,1.333,NA
Census Tract,09007560200,03/2020,0,2,1,NA
Census Tract,09007560200,04/2020,2,1.5,0.667,NA
Census Tract,09007560200,05/2020,0,0.5,1.667,NA
Census Tract,09007560200,06/2020,0,1,1,NA
Census Tract,09007560200,07/2020,0,1,2,NA
Census Tract,09007560200,08/2020,0,1,2,NA
Census Tract,09007560200,09/2020,0,1.5,0.667,NA
Census Tract,09007560200,10/2020,0,1,1.667,NA
Census Tract,09007560200,11/2020,0,0,0.333,NA
Census Tract,09007560200,12/2020,0,0,2,NA
Census Tract,09007560200,01/2021,0,2,1,NA
Census Tract,09007560200,02/2021,0,1,1.333,NA
Census Tract,09007560200,03/2021,1,2,1,NA
Census Tract,09007560200,04/2021,0,1.5,0.667,NA
Census Tract,09007560200,05/2021,0,0.5,1.667,NA
